
"Washington, DC, United States, 20001", 2015-05-14 20:31:29.742467+00:00
"Palmetto, FL, United States, ", 2015-05-14 20:59:00.579077+00:00
"Burlingame, CA, U.S., 94010", 2015-05-14 21:35:20.906409+00:00
"Cedar Rapids, IA, USA, 52404", 2015-05-14 21:03:02.369251+00:00
"Toronto, Ontario, Canada, L6M3J9", 2015-05-16 06:28:32.199748+00:00
"Phoenix, AZ, United States, None", 2015-05-16 23:30:12.675323+00:00
"Roy, UT, USA, 84067", 2015-05-16 23:31:11.950534+00:00
"FLUSHING, Michigan, United States, 48433", 2015-09-14 14:12:28.307303+00:00
"Knoxville, Tennessee, United States, 37909", 2015-05-14 21:41:53.114645+00:00
"Huntington, NY, United States, 11721", 2015-05-14 21:12:16.624233+00:00
"New York, NY, United States, ", 2015-05-14 21:14:38.717239+00:00
"San Francisco, California, United States, 94110", 2015-05-14 21:56:57.832479+00:00
"Canton, Massachusetts, United States, 02021", 2015-05-14 22:57:18.605018+00:00
"Philadelphia, PA, USA, 19146", 2015-05-14 21:58:42.650198+00:00
"Memphis, TN, USA, 38122", 2015-05-16 06:39:38.651262+00:00
"Salt Lake City, UT, USA, 84108", 2015-05-17 00:02:26.730106+00:00
"Conyers, GA, USA, 30054", 2015-10-05 13:00:16.445450+00:00
"Albuquerque, NM, United States, 87111", 2015-05-14 21:33:26.814222+00:00
"Oklahoma City, OK, United States, 73162", 2015-05-14 21:47:41.613583+00:00
"Virginia Beach, VA, United States, 23454", 2015-05-14 21:50:15.141829+00:00
"Walla Walla, WA, United States, 99362", 2015-05-14 22:36:11.455375+00:00
"charlotte, nc, United States, 28269", 2015-05-14 23:55:59.947047+00:00
"Zephyr Cove Round Hill Village, NV, United States, ", 2015-05-16 04:52:21.064963+00:00
"Deerfield, Illinois, United States, 60015", 2015-05-16 09:41:14.594409+00:00
"Portland, OR, United States, 97212", 2015-09-14 14:41:35.298505+00:00
"Sudbury, Suffolk, United Kingdom, ", 2015-05-14 21:58:41.577745+00:00
"Pleasant Grove, Utah, United States, 84062", 2015-05-16 23:59:22.857834+00:00
"Moab, Utah, United States, 84532", 2015-05-17 16:29:14.089265+00:00
"Tryon, NC, United States, ", 2015-05-18 22:33:12.010332+00:00
"Superior, Colorado, United States, ", 2015-09-28 23:29:48.451271+00:00
"Duluth, MN, United States, 55803", 2015-05-14 22:02:16.786904+00:00
"New York, NY, United States, 10026", 2015-05-14 23:58:34.771374+00:00
"Burlingame, California, United States, ", 2015-05-14 22:16:40.398813+00:00
"Centralia, MO, United States, ", 2015-05-15 05:03:46.417525+00:00
"Salt Lake City, Utah, USA, 84107", 2015-05-17 00:13:19.086341+00:00
"Flint, MI, United States, ", 2015-09-14 16:37:32.600732+00:00
"Gilbert, Az, Usa, 85233", 2015-05-17 16:43:24.911535+00:00
"Atlanta, Georgia, United States, 30339", 2015-05-18 15:25:30.960830+00:00
"Mount Pleasant, South Carolina, United States, 29466", 2015-05-14 23:01:33.450982+00:00
"Huntersville, North Carolina, United States, 28078", 2015-05-14 23:14:05.841294+00:00
"Altus, Oklahoma, United States, ", 2015-05-15 00:46:49.950859+00:00
"Portland, Oregon, United States, 97236", 2015-05-15 05:04:24.511054+00:00
"Bluffdale, UT, Usa, 84065", 2015-05-17 00:16:08.255624+00:00
"Highland, Utah, United States, ", 2015-05-17 00:17:34.913098+00:00
"Highland, Utah, United States, 84003", 2015-05-17 16:51:31.289043+00:00
"Queensbury, NY, USA, 12804", 2015-05-17 16:47:51.206080+00:00
"clarkston, mi, usa, 48346", 2015-09-14 17:39:12.835845+00:00
"London, London, UK, SE218DE", 2015-05-18 15:29:30.532512+00:00
"Chattanooga, TN, United States, ", 2015-05-14 23:28:04.223886+00:00
"Kentwood, MI, United States, 49508", 2015-05-18 22:34:11.076393+00:00
"Midland, WA, Australia, ", 2015-05-16 03:58:50.139116+00:00
"Woodside, CA, United States, 94062", 2015-05-15 01:44:03.145228+00:00
"Honolulu, HI, USA, ", 2015-05-15 05:09:16.200855+00:00
"New York, NY, United States, ", 2015-05-15 20:58:48.540161+00:00
"Phoenix, AZ, United States, 85050", 2015-05-16 04:57:48.689585+00:00
"Aurora, NY, United States, ", 2015-05-16 11:12:45.493553+00:00
"Mesa, AZ, United States, 85205", 2015-05-16 11:51:30.807026+00:00
"Marina, CA, United States, 93933", 2015-05-15 00:08:41.919604+00:00
"Olathe, KS, United States, ", 2015-05-15 00:13:33.859524+00:00
"Evans, GA, United States, ", 2015-05-15 00:46:22.969626+00:00
"Carmel, CA, United States, 93923", 2015-05-15 00:50:49.345692+00:00
"Pacific Grove, CA, United States, 93950", 2015-05-15 01:49:58.750566+00:00
"Charlotte, NC, United States, 28215", 2015-09-14 17:53:50.020138+00:00
"Pinellas Park, FL, United States, 33781", 2015-05-15 01:54:58.763400+00:00
"Tampa, FL, United States, ", 2015-05-15 02:50:28.218053+00:00
"Palo Alto, CA, United States, 94301", 2015-05-16 04:02:54.740681+00:00
"Dublin, IRELAND, Ireland, -", 2015-05-15 09:48:37.986630+00:00
"GRand rapids, MI, USA, ", 2015-05-16 01:01:34.304617+00:00
"Lathum, GE, The Netherlands, ", 2015-05-16 06:42:28.162339+00:00
"Oak Park, IL, United States, 60304", 2015-05-16 05:05:32.655967+00:00
"Sun City Center, FL, United States, 33573", 2015-09-14 18:11:29.708602+00:00
"La Llacuna, Barcelona, Spain, 08779", 2015-05-16 11:53:36.094922+00:00
"Laguna Niguel, CA, United States, 92677", 2015-09-29 03:22:48.586632+00:00
"Broomfield, CO, United States, 80020", 2015-05-15 03:56:24.864593+00:00
"Albuquerque, NM, United States, 87120", 2015-05-15 03:57:32.520620+00:00
"Philadelphia, Pennsylvania, United States of America, 19146", 2015-05-16 04:09:04.598036+00:00
"San Francisco, CA, United States, 94110", 2015-05-16 05:14:44.488771+00:00
"Glastonbury , CT, U.S. , 06033", 2015-05-16 11:58:49.722531+00:00
"Cambridge, Cambridgeshire, United Kingdom, CB24 8QU", 2015-05-16 06:45:09.238297+00:00
"Sydney, NSW, Australia, ", 2015-05-16 06:47:33.398876+00:00
"Waterloo, ON, Canada, ", 2015-05-16 11:59:01.297881+00:00
"Santa Cruz, CA, United States, ", 2015-05-22 23:56:47.620869+00:00
"Olympia, WA, United States, 98501", 2015-05-18 23:29:49.132563+00:00
"seattle, WA, USA, 98144", 2015-01-07 01:46:15.397423+00:00
"Sulphur , Louisiana , United States, 70663", 2015-09-29 14:12:26.086553+00:00
"Encinitas, CA, United States, ", 2015-05-15 05:46:47.716475+00:00
"Robert Lee, Texas, United States, 76945", 2015-05-15 12:49:58.409049+00:00
"Luxembourg City, Luxembourg, Luxembourg, ", 2015-05-15 07:55:53.276530+00:00
"Toronto, Ontario, Canada, M5M2V3", 2015-05-15 11:59:20.682655+00:00
"Salt Lake City, UT, United States, ", 2015-05-17 00:26:39.261601+00:00
"Regina, SK, Canada, S4T6N3", 2015-05-16 04:09:07.298955+00:00
"SAN DIEGO, CA - California, USA, 92130", 2015-05-23 00:16:20.742156+00:00
"Medfield, MA, United States, 02052", 2015-05-15 12:28:28.998448+00:00
"Cohoes, NY, United States, 12047", 2015-05-15 13:50:52.220500+00:00
"St. Petersburg, Florida, United States, 33704", 2015-05-15 14:58:26.510685+00:00
"Madison, Alabama, United States, 35758", 2015-05-16 04:12:42.562109+00:00
"Kitchener, Ontario, Canada, N2A 4K9", 2015-05-16 03:13:08.163121+00:00
"San Mateo, CA, United States, 94403", 2015-05-16 05:18:32.297624+00:00
"Redwood City, CA, USA, 94061", 2015-05-23 00:26:17.904336+00:00
"Linden, MI, US, 48452", 2015-09-14 20:10:33.004786+00:00
"Madison, Mississippi, United States, 39110", 2015-05-15 14:10:40.394312+00:00
"Roswell, GA, United States, 30076", 2015-05-15 14:44:06.344336+00:00
"New York, NY, United States, ", 2015-05-15 15:21:28.389138+00:00
"Stillwater, New York, United States, 12170", 2015-05-15 15:48:38.295921+00:00
"San Francisco, CA, United States, ", 2015-05-15 16:28:32.071055+00:00
"Guatemala, Guatemala, Guatemala, ", 2015-05-16 12:19:44.659271+00:00
"SOMERVILLE, MA, USA, 02143", 2015-05-16 05:27:49.999172+00:00
"Stockholm, NA, Sweden, ", 2015-05-16 06:53:46.694095+00:00
"Holyoke, Massachusetts, United States, 01040", 2015-05-15 16:42:35.382569+00:00
"Seattle, WA, United States, ", 2015-05-15 17:17:53.406464+00:00
"San Diego, CA, United States, 92127", 2015-05-15 17:44:19.300817+00:00
"Signal Mountain, TN, United States, ", 2015-05-15 17:59:32.239871+00:00
"Santa Barbara, CA, United States, 93101", 2015-05-16 07:01:38.062466+00:00
"Sioux Falls, SD, United States, 57108", 2015-09-29 16:57:47.491934+00:00
"Coon Rapids, MN, USA, 55433", 2015-05-16 12:25:28.759262+00:00
"New York, NY, United States, 10021", 2015-05-15 17:59:22.757907+00:00
"Queensbury, NY, United States, ", 2015-05-17 00:34:41.642995+00:00
"Philadelphia, PA, United States, 19130", 2015-05-16 02:29:41.845987+00:00
"Guilderland, NY, United States, 12303", 2015-05-17 17:09:44.651888+00:00
"Austin, Texas, United States, 78757", 2015-05-18 15:29:34.390654+00:00
"Chicago, Illinois, United States, 60642", 2015-05-16 12:31:20.376575+00:00
"Stevens Point, WI, United States, 54481", 2015-09-29 20:29:30.129947+00:00
"O'Fallon, MO, United States, ", 2015-05-15 18:13:27.244346+00:00
"Calgary, Alberta, Canada, ", 2015-05-16 03:26:47.132528+00:00
"Florence, South Carolina, United States, 29501", 2015-05-15 19:16:54.690069+00:00
"Brisbane, Queensland, Australia, ", 2015-05-16 03:24:45.232967+00:00
"Phoenix, AZ, United States, 85048", 2015-05-16 02:42:00.660226+00:00
"Sunnyvale, CA, United States, 94086", 2015-05-16 05:32:00.779215+00:00
"Monroe, CT, USA, 06468", 2015-05-16 12:38:42.918892+00:00
"Slc, Ut, Usa, 84124", 2015-05-17 17:35:27.010961+00:00
"Temecula, CA, United States, 92592", 2015-05-16 00:26:51.671818+00:00
"American Fork, UT, United States, None", 2015-05-17 00:40:52.972273+00:00
"San Francisco, CA, United States, 94110", 2015-05-16 03:25:52.307839+00:00
"San Francisco, CA, United States, 94110", 2015-05-16 02:49:09.734752+00:00
"None, None, None, None", 2015-05-16 02:58:11.153953+00:00
"Perth, WA, Australia, ", 2015-05-16 04:13:32.882258+00:00
"Pittsburgh, PA, United States, 15232", 2015-05-16 05:32:33.838263+00:00
"London, London, United Kingdom, E14", 2015-05-16 07:02:53.451749+00:00
"Bondi, NSW, Australia, 2026", 2015-05-16 03:05:40.774805+00:00
"Kelowna, BC, Canada, ", 2015-05-16 03:08:18.333602+00:00
"Vancouver, BC, Canada, ", 2015-05-16 03:37:16.385222+00:00
"Minneapolis, MN, USA, 55408", 2015-05-16 03:10:38.152997+00:00
"Foz Do Iguaçu, PR, Brazil, None", 2015-05-16 03:02:06.783789+00:00
"Boston, MA, United States, ", 2015-05-16 03:38:00.012218+00:00
"Scottsdale, AZ, United States, 85260", 2015-05-16 04:20:26.892450+00:00
"Phoenix, AZ, USA, 85048", 2015-05-16 05:39:53.279509+00:00
"'S-GRAVENHAGE, NA, Nederland, 2555 RT", 2015-05-16 07:19:41.102940+00:00
"Arlington, Virginia, United States, 22209", 2015-05-16 03:20:29.159601+00:00
"Chicago, IL, United States, 60614", 2015-09-14 20:59:08.629552+00:00
"Southaven, MS, United States, 38672", 2015-05-16 03:33:31.258157+00:00
"Irvine, California, United States, 92604", 2015-05-16 03:35:52.192245+00:00
"Sydney, NSW, Australia, 2000", 2015-05-16 04:27:05.782339+00:00
"Palo Alto, CA, United States, 94301", 2015-05-16 06:05:57.061242+00:00
"Elyria, OH, United States, 44035", 2015-05-16 04:34:11.950916+00:00
"Los Angeles, CA, United States, 91501", 2015-05-19 01:00:41.368593+00:00
"Gera, Thüringen, Germany, 07548", 2015-05-16 07:56:40.003555+00:00
"Warrenton, Missouri, United States, 63383", 2015-05-16 03:48:24.063573+00:00
"Avondale, AZ, United States, 85392", 2015-05-16 03:55:07.478868+00:00
"San Francisco, CA, United States, 94114", 2015-05-16 04:39:19.989766+00:00
"Haliburton, Ontario, Canada, K0M 1S0", 2015-05-16 04:35:28.350111+00:00
"Brisbane , Queensland, Australia, 4103", 2015-05-16 04:37:38.792347+00:00
"Chapel Hill, NC, United States, 27514", 2015-05-16 06:06:12.029744+00:00
"Waco, TX, United States, 76712", 2015-05-19 01:31:39.959172+00:00
"Brugg, Aargau, Switzerland, 5223", 2015-05-16 08:02:59.670420+00:00
"Vancouver, BC, Canada, v5v3n8", 2015-05-16 03:59:08.036995+00:00
"Bartlett, TN, United States, 38135", 2015-05-16 04:14:10.434913+00:00
"Somerville, MA, US, 02145", 2015-05-16 04:48:30.859625+00:00
"Tucson, AZ, United States, 85719", 2015-05-16 04:21:20.733844+00:00
"San Francisco, CA, United States, ", 2015-05-16 06:06:05.007758+00:00
"Geneva, Geneva, Switzerland, 1205", 2015-05-16 13:24:17.112503+00:00
"Scottsdale, Arizona, United States, 85260", 2015-05-16 13:22:36.612156+00:00
"Ames, IA, United States , 50010", 2015-05-16 13:22:37.767092+00:00
"Oakland, CA, United States, 94608", 2015-05-16 04:29:48.518519+00:00
"Englewood, Colorado, United States, 80113", 2015-05-17 00:43:46.339308+00:00
"San Francisco, CA, United States, 94102", 2015-05-16 04:34:07.698251+00:00
"Chicago, Illinois, United States, 60607", 2015-09-14 20:59:10.467371+00:00
"Norridge, Illinois, United States, 60706", 2015-09-14 21:00:42.356669+00:00
"Los Angeles, California, United States, 91403", 2015-09-30 02:53:59.840590+00:00
"San Diego, CA, United States, ", 2015-05-16 04:50:09.642363+00:00
"Lafayette, CA, United States, 94549", 2015-05-16 05:18:37.017277+00:00
"Seattle, WA, United States, 98103", 2015-05-16 06:11:49.043600+00:00
"Malmö, Skåne County, Sweden, 21436", 2015-05-16 08:00:40.329523+00:00
"Valencia, Valencia, Spain, ", 2015-05-16 13:34:18.019466+00:00
"Denver, CO, United States, 80206", 2015-10-03 02:54:40.944939+00:00
"Chesapeake, Virginia, United States, 23320", 2015-05-17 18:02:18.034459+00:00
"Memphis, TN, United States, ", 2015-05-16 05:23:11.359036+00:00
"Tampa, FL, United States, ", 2015-09-14 21:13:07.044236+00:00
"Portland, OR, United States, 97035", 2015-05-16 06:27:34.869484+00:00
"London, London, UK, N4 2SX", 2015-05-16 08:12:27.133036+00:00
"KNOXVILLE, Tennessee, United States, 37922", 2015-10-03 03:29:01.409929+00:00
"Stow, Ohio, United States, 44224", 2015-10-05 13:21:56.030701+00:00
"Cedar falls, ia, united states , 50613", 2015-10-10 16:56:14.671282+00:00
"Lemoore, CA, United States, 93245", 2015-10-09 02:53:40.547696+00:00
"Scottsdale, AZ, United States, 85250", 2015-05-16 05:37:34.603651+00:00
"San Francisco, California, United States, ", 2015-05-16 05:55:03.687976+00:00
"San Francisco, CA, United States, ", 2015-05-16 06:01:03.074938+00:00
"Redwood City, California, United States, 94061", 2015-05-16 06:39:23.892552+00:00
"Utrecht, Utrecht, The Netherlands, ", 2015-05-16 08:32:58.682272+00:00
"Espoo, NA, Finland, ", 2015-05-16 06:52:43.922437+00:00
"Salt Lake City , UT, United States, 84118", 2015-05-17 00:52:13.769186+00:00
"San Francisco, CA, United States, 94110", 2015-05-17 18:22:42.517164+00:00
"London, NA, GB, SE22 9JT", 2015-05-16 08:39:44.279237+00:00
"New York, NY, United States, ", 2015-05-16 08:40:49.405609+00:00
"Vallejo, CA, United States, 94590", 2015-05-18 15:43:48.886259+00:00
"Boston, MA, United States, ", 2015-05-16 07:01:26.249775+00:00
"Dhaka, Dhaka Division, Bangladesh, ", 2015-05-16 07:03:04.726319+00:00
"Melbourne, VIC, Australia, 3148", 2015-05-16 07:04:28.701038+00:00
"Novelty, Oh, United States, 44072", 2015-05-17 01:06:01.921561+00:00
"Island of Montreal, Quebec, Canada, QC, Canada, H4J 2K9", 2015-05-19 15:33:14.607567+00:00
"Scottsdale, Arizona, United States, 85254", 2015-05-20 03:29:37.998256+00:00
"Vienna, NA, Austria, 1150", 2015-05-16 07:06:17.136525+00:00
"San Francisco, California, United States, ", 2015-05-16 07:16:07.061597+00:00
"Redwood City, CA, United States, 94062", 2015-05-17 01:19:14.012153+00:00
"Austin, TX, United States, ", 2015-05-18 15:54:33.453332+00:00
"quincy, ma, usa, ", 2015-05-20 04:13:19.419154+00:00
"Atlanta, GA, United States, ", 2015-05-22 11:22:01.774326+00:00
"Baltimore, Maryland, United States, 21217", 2015-06-25 13:53:52.298468+00:00
"Pennsburg, PA, United States, 18073", 2015-10-05 15:19:30.099867+00:00
"Ljubljana, NA, Slovenia, 1000", 2015-05-16 07:27:33.481867+00:00
"Manchester, Greater Manchester, United Kingdom, ", 2015-05-16 07:22:39.728236+00:00
"Menlo Park, CA, United States, ", 2015-05-16 07:38:41.203011+00:00
"Hong Kong, NA, Hong Kong, ", 2015-05-16 08:04:00.016978+00:00
"Swansea, Swansea, United Kingdom, SA2 8LN", 2015-05-16 08:32:27.692243+00:00
"New York, NY, USA, 10021", 2015-05-17 01:28:15.041045+00:00
"Chicago, IL, United States, 60618", 2015-05-18 15:59:17.967027+00:00
"Bastrop, TX, United States, 78602", 2015-05-22 11:27:18.889466+00:00
"Swansea, Castell-nedd Port Talbot, United Kingdom, SA8 4AN", 2015-10-05 15:55:28.189497+00:00
"Santa Cruz, CA, United States, 95060", 2015-05-16 08:46:50.850627+00:00
"Kyyiv, Kyiv city, Ukraine, ", 2015-05-16 10:01:05.273880+00:00
"London, NA, United Kingdom, ", 2015-05-16 09:17:44.490409+00:00
"Boston, Massachusetts, United States, 02125", 2015-05-16 11:21:47.107039+00:00
"Longwood, Florida, United States, 32779", 2015-05-17 01:31:13.968111+00:00
"Austin, TX, United States, ", 2015-05-18 16:01:01.825075+00:00
"Liverpool, New York, USA, 13090", 2015-05-22 11:44:11.451646+00:00
"Marietta, GA, USA, 30064", 2015-10-05 16:20:12.438209+00:00
"Berlin, Berlin, Deutschland, ", 2015-05-16 09:42:33.255063+00:00
"Minsk, Minsk, Belarus, ", 2015-05-16 10:31:54.544788+00:00
"Hamburg, NA, Germany, 20095", 2015-05-16 11:24:23.736935+00:00
"Uxbridge, UK, United Kingdom, UB8 2TW", 2015-05-16 11:18:57.620634+00:00
"Dijon, Burgandy, France, 21000", 2015-05-16 11:39:16.507195+00:00
"Columbus, OH, USA, 43015", 2015-05-16 11:51:07.420685+00:00
"Brookings, South Dakota, United States, ", 2015-05-18 16:49:16.875055+00:00
"Gatineau, Quebec, Canada, J8Y2A4", 2015-05-22 14:04:21.725134+00:00
"Madrid, Community of Madrid, Spain, ", 2015-05-16 11:43:51.648692+00:00
"South Jordan, Utah, United States, None", 2015-05-17 01:31:19.406582+00:00
"Nashville, Tennessee, United States, 37206", 2015-05-17 18:28:17.387107+00:00
"New York, NY, United States, ", 2015-05-16 13:42:28.032984+00:00
"Austin, Texas, United States, 78751", 2015-05-18 17:10:19.771403+00:00
"Oak Ridge, Tn, United States, 37830", 2015-01-18 22:38:42.576398+00:00
"Apex, NC, United States, ", 2015-05-16 12:08:09.722581+00:00
"Whitman, Massachusetts, United States, ", 2015-05-16 12:20:40.080554+00:00
"Springfield, Ohio, United States, 45504", 2015-05-16 12:25:42.617796+00:00
"St. Petersburg, FL, United States, 33710", 2015-05-17 18:54:14.237816+00:00
"Whistler, British Columbia, Canada, ", 2015-10-03 04:29:42.926546+00:00
"Sandy, Utah, USA, 84093", 2015-05-17 01:39:37.231149+00:00
"Wentworth Point, NSW, Australia, 2127", 2015-05-16 12:39:31.951034+00:00
"Madison, Wisconsin, United States, 53704", 2015-05-16 12:41:23.944781+00:00
"Washington, District of Columbia, United States, 20003", 2015-07-02 01:21:12.870303+00:00
"Bedford, MA, United States, 01730", 2015-05-16 14:09:11.617060+00:00
"Nashville, TN, United States, 37221", 2015-05-17 01:53:23.061977+00:00
"Palmetto Bay, Florida, United States, ", 2015-05-17 19:13:40.506856+00:00
"San Jose, CA, United States, ", 2015-07-02 13:02:54.245761+00:00
"Richardson, TX, United States, 75082", 2015-10-07 20:06:40.146162+00:00
"MANHATTAN (New York), NY(USA), Italy, 10044", 2015-05-16 13:05:11.844579+00:00
"Montréal, QC, Canada, H1N3P9", 2015-05-16 13:06:56.909247+00:00
"Broadlands, VA, United States, 20148", 2015-05-16 13:08:57.280835+00:00
"Baltimore, MD, United States, ", 2015-05-16 13:09:14.715872+00:00
"Seattle, WA, United States, ", 2015-05-16 14:51:21.208235+00:00
"Austin, TX, United States, 78731", 2015-05-16 13:17:07.658206+00:00
"Keynsham, England, United Kingdom, ", 2015-05-16 13:40:30.668698+00:00
"Vienna, VA, United States, ", 2015-05-16 14:01:14.689788+00:00
"Nephi, UT, United States, ", 2015-05-17 02:17:03.343307+00:00
"Poughkeepsie, NY, USA, 12603", 2015-05-16 14:57:48.999014+00:00
"Castle Rock, Colorado, United States, ", 2015-05-17 19:22:47.727301+00:00
"Monrovia, CA, United States, 91016", 2015-10-03 06:39:15.164388+00:00
"Princeton, NJ, United States, ", 2015-05-16 14:22:40.268593+00:00
"Scottsdale, AZ, United States, 85260", 2015-05-16 14:46:24.942359+00:00
"Palo Alto, California, United States, ", 2015-05-16 15:04:01.516693+00:00
"Carlsbad, California, United States, 92010", 2015-05-16 15:12:03.814490+00:00
"Minneapolis, MN, USA, 55436", 2015-05-17 02:26:04.561290+00:00
"Provo, UT, USA, 84601", 2015-05-17 19:58:07.589287+00:00
"Glendale, CA, United States, 91208", 2015-05-18 17:24:34.418496+00:00
"Northampton, MA, United States, 01062", 2015-10-03 07:20:50.060382+00:00
"Chandler, AZ, United States, 85286", 2015-05-16 15:16:46.912053+00:00
"Lehi, UT, United States, 84043", 2015-05-17 02:34:23.225797+00:00
"Seneca, South Carolina, United States, 29678", 2015-05-24 17:23:36.413675+00:00
"San Jose, CA, United States, ", 2015-05-24 19:23:15.385427+00:00
"salt lake city, ut, usa, 84121", 2015-05-18 17:34:45.952957+00:00
"Alexandria, VA, United States, ", 2015-05-23 18:45:53.185926+00:00
"Los Gatos, CA, United States, ", 2015-05-23 21:26:22.850958+00:00
"Winterville, GA, United States, ", 2015-10-05 16:23:08.669570+00:00
"Austin, Texas, United States, 78725", 2015-05-19 13:29:40.186395+00:00
"Whittier, CA, United States, ", 2015-09-30 03:43:38.263471+00:00
"Blacksburg, Virginia, United States, 24060", 2015-10-02 13:15:02.687611+00:00
"College Park, Maryland, United States, 20740", 2015-05-20 01:10:20.867598+00:00
"Brookhaven, Pennsylvania, United States, 19015", 2015-09-14 21:54:26.983845+00:00
"New Orleans, LA, USA , 70134", 2015-05-24 01:00:10.746801+00:00
"San Diego, CA, USA, 92124", 2015-05-24 17:44:28.309497+00:00
"Saint John, NB, Canada, ", 2015-09-30 10:27:50.881393+00:00
"Katy, TX, United States, 77494", 2015-10-02 18:47:32.708220+00:00
"Sugar Land, Texas, United States, ", 2015-10-02 13:20:35.278851+00:00
"Sydney, NSW, Australia, 2000", 2015-05-20 04:22:56.300340+00:00
"Chicago, IL, United States, ", 2015-09-14 22:27:38.405103+00:00
"Lone Tree, CO, United States, 80124", 2015-09-30 16:29:59.697310+00:00
"Yorktown Heights, New York, United States, 10598", 2015-10-02 13:22:50.572868+00:00
"Garland, TX, united states, 75044", 2015-10-02 13:25:28.921920+00:00
"Conyers, GA, United States, None", 2015-10-05 16:38:51.953776+00:00
"Iowa City, Iowa, United States, 52240", 2015-10-09 13:24:55.563735+00:00
"Canton, GA, United States, 30115", 2015-05-20 08:58:55.174524+00:00
"Sierra Vista, AZ, United States, 85635", 2015-01-23 22:52:29.367051+00:00
"Portland, OR, United States, 97202", 2015-09-14 22:45:30.460168+00:00
"Coopell, Tx, United States, 75929", 2015-10-02 13:35:01.331235+00:00
"Plymouth Meeting, PA, United States, ", 2015-10-03 11:23:16.443830+00:00
"Houston, TX, USA, 77009", 2015-10-05 16:50:32.309099+00:00
"San Diego, CA, United States, ", 2015-05-22 16:38:10.316161+00:00
"Cary, NC, United States, ", 2015-05-21 20:11:32.873736+00:00
"Mill Valley, California, United States, ", 2015-05-22 20:56:28.838774+00:00
"Arvada, Colorado, United States, 80403", 2015-10-02 13:35:31.167307+00:00
"Arlington, Virginia, United States, ", 2015-05-22 20:58:44.058569+00:00
"Rockville, MD, United States, 20850", 2015-09-15 09:54:25.159060+00:00
"San diego, CA, United States, ", 2015-05-22 16:40:01.695303+00:00
"The Caldwells, New Jersey, United States, ", 2015-09-15 11:17:49.481841+00:00
"Key West, FL, United States, 33040", 2015-10-03 13:32:53.656114+00:00
"Bozeman, Montana, United States, 59715", 2015-10-02 13:56:03.665541+00:00
"Holladay, Utah, US, 84124", 2015-09-30 18:36:37.812372+00:00
"Atlanta, GA, United States, 30080", 2015-10-05 19:03:47.412409+00:00
"Atlanta, GA, United States, None", 2015-05-22 18:03:46.918929+00:00
"San Diego, ca, United States, 92130", 2015-05-22 18:26:21.748710+00:00
"Santee, CA, United States, 92071", 2015-05-22 19:21:06.776970+00:00
"San Diego, CA, United States, 91977", 2015-05-22 19:42:56.805394+00:00
"Evanston, Illinois, United States, 60201", 2015-09-15 14:50:15.375129+00:00
"Boulder, CO - Colorado, United States, 80301", 2015-10-03 15:49:54.223335+00:00
"Grapevine, TX, United States, 76051", 2015-10-01 01:01:38.635583+00:00
"Richmond, VA, United States, 23226", 2014-12-29 19:23:56.134340+00:00
"Palo Alto, CA, United States, ", 2015-05-22 23:21:26.213736+00:00
"Dallas, Texas, United States, 75218", 2015-10-04 23:21:05.708327+00:00
"Monroe, Connecticut, United States, 06468", 2015-10-01 01:20:05.493582+00:00
"Topton, PA, United States, ", 2015-10-02 13:54:44.519040+00:00
"Denver, Colorado, United States, ", 2015-10-03 18:37:07.665115+00:00
"Canton, GA, United States, 30114", 2015-05-22 23:38:35.059835+00:00
"Boulder, CO, United States, 80301", 2015-09-15 18:30:35.769262+00:00
"Santa Cruz, CA, United States, 95060", 2015-05-22 23:56:11.622123+00:00
"Plano, Tx, United States, 75024", 2015-10-01 04:23:12.257796+00:00
"Manhattan Beach, CA, United States, 90266", 2015-10-03 18:51:05.632169+00:00
"houston, tx, united states, 77007", 2015-10-05 00:55:18.997397+00:00
"San Diego, California, United States, ", 2015-05-23 00:00:19.206838+00:00
"Loveland , CO, United States, ", 2015-04-14 01:46:57.218298+00:00
"San Francisco, CA, United States, 94114", 2015-05-23 00:07:17.154245+00:00
"Arlington, VA, United States, ", 2015-05-23 00:38:33.059247+00:00
"mill valley, CA, United States, 94941", 2015-05-23 02:03:59.457648+00:00
"Somers Point, NJ, US, 08244", 2015-09-17 00:36:56.255490+00:00
"Kissimmee, Florida, United States, 34741", 2015-10-03 19:05:31.859865+00:00
"Arlington, VA, United States, ", 2015-05-23 03:08:26.902308+00:00
"Davis, CA, United States, 95618", 2015-05-23 03:51:49.152976+00:00
"San Jose, California, United States, ", 2015-05-23 06:05:04.622998+00:00
"Denver, CO, United States, 80211", 2015-09-17 03:03:38.725550+00:00
"Riverton, UT, United States, 84096", 2015-10-01 13:20:54.279036+00:00
"Manhattan Beach, Ca , United States , 90266", 2015-10-03 19:06:32.874908+00:00
"Vancouver, British Columbia, Canada, V5M 0A2", 2015-05-23 03:17:34.264466+00:00
"Arvada, CO, USA, ", 2015-09-17 14:50:04.873851+00:00
"Davis, CA, United States, 95618", 2015-05-23 03:57:27.012547+00:00
"Lexington, KY, United States, 40517", 2015-05-23 04:13:06.887773+00:00
"Stockton, California, United States, 95204", 2015-05-23 03:38:55.929155+00:00
"Lewisville, Texas, United States, 75067", 2015-10-01 14:00:58.406128+00:00
"Davis, California, United States, 95616", 2015-05-23 10:07:50.725562+00:00
